Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2014-04-07T11:00:00,9,1,Gmail,Email,0
2014-04-07T11:00:00,7,1,developer.mozilla.org,Engineering &amp; Technology,2
2014-04-07T11:00:00,6,1,google.com,Search,2
2014-04-07T11:00:00,5,1,mathematica,Engineering &amp; Technology,2
2014-04-07T11:00:00,4,1,divvy,General Utilities,1
2014-04-07T11:00:00,4,1,github.com,General Software Development,2
2014-04-07T11:00:00,2,1,Preview,General Reference &amp; Learning,2
2014-04-07T11:00:00,1,1,w3schools.com,Engineering &amp; Technology,2
2014-04-07T11:00:00,1,1,Google+,General Social Networking,2
2014-04-07T11:00:00,1,1,localhost:8001,General Software Development,2
2014-04-07T11:00:00,1,1,hackpad.com,Writing,2
2014-04-07T12:00:00,208,1,iTerm,Systems Operations,2
2014-04-07T12:00:00,102,1,rescuetime.com,Intelligence,2
2014-04-07T12:00:00,7,1,newtab,Browsers,0
2014-04-07T12:00:00,1,1,google.com,Search,2
2014-04-07T14:00:00,241,1,rescuetime.com,Intelligence,2
2014-04-07T14:00:00,238,1,iTerm,Systems Operations,2
2014-04-07T14:00:00,76,1,messages,Instant Message,-1
2014-04-07T14:00:00,62,1,Gmail,Email,0
2014-04-07T14:00:00,15,1,RescueTime,Intelligence,2
2014-04-07T14:00:00,4,1,blog.rescuetime.com,Intelligence,2
2014-04-07T14:00:00,3,1,zendone.com,Project Management,2
2014-04-07T14:00:00,2,1,nodejs.org,Engineering &amp; Technology,2
2014-04-07T14:00:00,1,1,coreservicesuiagent,General Utilities,1
